Frame;TimeStamp;LogTime;HeadPositionX;HeadPositionY;HeadPositionZ;HeadDirectionX;HeadDirectionY;HeadDirectionZ;GazeStatus;CombinedGazeForwardX;CombinedGazeForwardY;CombinedGazeForwardZ;CombinedGazePositionX;CombinedGazePositionY;CombinedGazePositionZ;InterPupillaryDistanceInMM;LeftEyeStatus;LeftGazeDirectionX;LeftGazeDirectionY;LeftGazeDirectionZ;LeftEyePositionX;LeftEyePositionY;LeftEyePositionZ;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;LeftEyeOpenness;RightEyeStatus;RightGazeDirectionX;RightGazeDirectionY;RightGazeDirectionZ;RightEyePositionX;RightEyePositionY;RightEyePositionZ;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;RightEyeOpenness;FocusDistance;FocusStability;Condition;Scene;Task;GazedObject;ClickedObject;QuizAnswer;ChatBot
639443;1000528764584;63866408050430;0,199;1,527;0,322;0,211;-0,361;0,074;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639444;1000528764589;63866408050442;0,200;1,527;0,322;0,211;-0,361;0,074;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639445;1000528764594;63866408050442;0,200;1,527;0,322;0,211;-0,361;0,074;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639446;1000528764599;63866408050453;0,200;1,527;0,322;0,211;-0,361;0,074;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639447;1000528764604;63866408050453;0,200;1,527;0,322;0,211;-0,361;0,074;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639448;1000528764609;63866408050463;0,200;1,527;0,322;0,211;-0,360;0,074;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639449;1000528764614;63866408050463;0,200;1,527;0,322;0,211;-0,360;0,074;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639450;1000528764619;63866408050475;0,200;1,527;0,322;0,210;-0,360;0,074;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639451;1000528764624;63866408050475;0,200;1,527;0,322;0,210;-0,360;0,074;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639452;1000528764629;63866408050475;0,200;1,527;0,322;0,210;-0,360;0,074;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639453;1000528764634;63866408050485;0,200;1,527;0,323;0,211;-0,359;0,073;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639454;1000528764639;63866408050485;0,200;1,527;0,323;0,211;-0,359;0,073;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639455;1000528764644;63866408050497;0,200;1,527;0,323;0,211;-0,358;0,073;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639456;1000528764649;63866408050497;0,200;1,527;0,323;0,211;-0,358;0,073;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639457;1000528764654;63866408050508;0,200;1,527;0,323;0,211;-0,357;0,073;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639458;1000528764659;63866408050508;0,200;1,527;0,323;0,211;-0,357;0,073;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639459;1000528764664;63866408050519;0,200;1,527;0,323;0,212;-0,357;0,073;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639460;1000528764669;63866408050519;0,200;1,527;0,323;0,212;-0,357;0,073;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639461;1000528764674;63866408050530;0,200;1,527;0,323;0,212;-0,357;0,072;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639462;1000528764679;63866408050530;0,200;1,527;0,323;0,212;-0,357;0,072;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639463;1000528764684;63866408050530;0,200;1,527;0,323;0,212;-0,357;0,072;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639464;1000528764689;63866408050541;0,200;1,527;0,323;0,212;-0,357;0,072;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639465;1000528764694;63866408050541;0,200;1,527;0,323;0,212;-0,357;0,072;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639466;1000528764699;63866408050553;0,200;1,527;0,323;0,212;-0,357;0,072;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639467;1000528764704;63866408050553;0,200;1,527;0,323;0,212;-0,357;0,072;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639468;1000528764709;63866408050563;0,200;1,527;0,323;0,211;-0,357;0,072;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639469;1000528764714;63866408050563;0,200;1,527;0,323;0,211;-0,357;0,072;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639470;1000528764719;63866408050575;0,200;1,527;0,323;0,211;-0,358;0,072;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639471;1000528764724;63866408050575;0,200;1,527;0,323;0,211;-0,358;0,072;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639472;1000528764729;63866408050575;0,200;1,527;0,323;0,211;-0,358;0,072;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639473;1000528764734;63866408050586;0,200;1,527;0,323;0,211;-0,359;0,071;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639474;1000528764739;63866408050586;0,200;1,527;0,323;0,211;-0,359;0,071;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639475;1000528764744;63866408050597;0,200;1,527;0,323;0,210;-0,360;0,071;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639476;1000528764749;63866408050597;0,200;1,527;0,323;0,210;-0,360;0,071;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639477;1000528764754;63866408050608;0,200;1,527;0,323;0,210;-0,361;0,071;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639478;1000528764759;63866408050608;0,200;1,527;0,323;0,210;-0,361;0,071;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639479;1000528764764;63866408050619;0,200;1,527;0,323;0,209;-0,362;0,072;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639480;1000528764769;63866408050619;0,200;1,527;0,323;0,209;-0,362;0,072;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639481;1000528764774;63866408050630;0,200;1,527;0,323;0,208;-0,362;0,071;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639482;1000528764779;63866408050630;0,200;1,527;0,323;0,208;-0,362;0,071;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639483;1000528764784;63866408050630;0,200;1,527;0,323;0,208;-0,362;0,071;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639484;1000528764789;63866408050642;0,200;1,527;0,323;0,208;-0,363;0,071;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639485;1000528764794;63866408050642;0,200;1,527;0,323;0,208;-0,363;0,071;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639486;1000528764799;63866408050652;0,200;1,528;0,323;0,209;-0,364;0,071;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639487;1000528764804;63866408050652;0,200;1,528;0,323;0,209;-0,364;0,071;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639488;1000528764809;63866408050663;0,199;1,528;0,323;0,209;-0,364;0,071;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639489;1000528764814;63866408050663;0,199;1,528;0,323;0,209;-0,364;0,071;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639490;1000528764819;63866408050675;0,199;1,528;0,323;0,208;-0,364;0,071;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639491;1000528764824;63866408050675;0,199;1,528;0,323;0,208;-0,364;0,071;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639492;1000528764829;63866408050675;0,199;1,528;0,323;0,208;-0,364;0,071;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639493;1000528764834;63866408050686;0,199;1,528;0,323;0,208;-0,363;0,072;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639494;1000528764839;63866408050686;0,199;1,528;0,323;0,208;-0,363;0,072;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639495;1000528764844;63866408050697;0,199;1,528;0,323;0,207;-0,363;0,073;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639496;1000528764849;63866408050697;0,199;1,528;0,323;0,207;-0,363;0,073;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639497;1000528764854;63866408050708;0,199;1,528;0,323;0,207;-0,363;0,072;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639498;1000528764859;63866408050708;0,199;1,528;0,323;0,207;-0,363;0,072;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639499;1000528764864;63866408050719;0,199;1,528;0,323;0,207;-0,363;0,072;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639500;1000528764869;63866408050719;0,199;1,528;0,323;0,207;-0,363;0,072;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639501;1000528764874;63866408050730;0,199;1,528;0,323;0,206;-0,363;0,072;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639502;1000528764879;63866408050730;0,199;1,528;0,323;0,206;-0,363;0,072;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639503;1000528764884;63866408050730;0,199;1,528;0,323;0,206;-0,363;0,072;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639504;1000528764889;63866408050741;0,199;1,528;0,323;0,206;-0,363;0,073;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639505;1000528764894;63866408050741;0,199;1,528;0,323;0,206;-0,363;0,073;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639506;1000528764899;63866408050753;0,199;1,528;0,323;0,205;-0,363;0,074;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639507;1000528764904;63866408050753;0,199;1,528;0,323;0,205;-0,363;0,074;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639508;1000528764909;63866408050763;0,199;1,528;0,323;0,204;-0,363;0,075;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639509;1000528764914;63866408050763;0,199;1,528;0,323;0,204;-0,363;0,075;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639510;1000528764919;63866408050775;0,199;1,528;0,323;0,203;-0,363;0,076;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639511;1000528764924;63866408050775;0,199;1,528;0,323;0,203;-0,363;0,076;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639512;1000528764929;63866408050775;0,199;1,528;0,323;0,203;-0,363;0,076;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639513;1000528764934;63866408050786;0,199;1,528;0,323;0,202;-0,364;0,076;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639514;1000528764939;63866408050786;0,199;1,528;0,323;0,202;-0,364;0,076;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639515;1000528764944;63866408050797;0,199;1,529;0,323;0,201;-0,364;0,077;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639516;1000528764949;63866408050797;0,199;1,529;0,323;0,201;-0,364;0,077;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639517;1000528764954;63866408050808;0,198;1,529;0,322;0,201;-0,364;0,078;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639518;1000528764959;63866408050808;0,198;1,529;0,322;0,201;-0,364;0,078;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639519;1000528764964;63866408050819;0,198;1,529;0,322;0,200;-0,364;0,078;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639520;1000528764969;63866408050819;0,198;1,529;0,322;0,200;-0,364;0,078;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639521;1000528764974;63866408050819;0,198;1,529;0,322;0,200;-0,364;0,078;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639522;1000528764979;63866408050830;0,199;1,529;0,322;0,200;-0,363;0,078;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639523;1000528764984;63866408050830;0,199;1,529;0,322;0,200;-0,363;0,078;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639524;1000528764989;63866408050842;0,198;1,529;0,322;0,200;-0,363;0,078;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639525;1000528764994;63866408050842;0,198;1,529;0,322;0,200;-0,363;0,078;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639526;1000528764999;63866408050852;0,199;1,529;0,322;0,200;-0,363;0,078;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639527;1000528765004;63866408050852;0,199;1,529;0,322;0,200;-0,363;0,078;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639528;1000528765009;63866408050863;0,198;1,529;0,322;0,200;-0,362;0,078;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639529;1000528765014;63866408050863;0,198;1,529;0,322;0,200;-0,362;0,078;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639530;1000528765019;63866408050875;0,199;1,529;0,322;0,200;-0,362;0,078;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639531;1000528765024;63866408050875;0,199;1,529;0,322;0,200;-0,362;0,078;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639532;1000528765029;63866408050875;0,199;1,529;0,322;0,200;-0,362;0,078;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639533;1000528765034;63866408050885;0,199;1,529;0,322;0,200;-0,362;0,077;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639534;1000528765039;63866408050885;0,199;1,529;0,322;0,200;-0,362;0,077;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639535;1000528765044;63866408050897;0,198;1,529;0,322;0,200;-0,362;0,078;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639536;1000528765049;63866408050897;0,198;1,529;0,322;0,200;-0,362;0,078;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639537;1000528765054;63866408050908;0,198;1,529;0,322;0,199;-0,363;0,078;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639538;1000528765059;63866408050908;0,198;1,529;0,322;0,199;-0,363;0,078;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639539;1000528765064;63866408050919;0,198;1,530;0,322;0,199;-0,363;0,078;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639540;1000528765069;63866408050919;0,198;1,530;0,322;0,199;-0,363;0,078;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639541;1000528765074;63866408050931;0,198;1,530;0,322;0,198;-0,364;0,078;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639542;1000528765079;63866408050931;0,198;1,530;0,322;0,198;-0,364;0,078;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639543;1000528765084;63866408050931;0,198;1,530;0,322;0,198;-0,364;0,078;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639544;1000528765089;63866408050941;0,197;1,530;0,322;0,199;-0,364;0,077;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639545;1000528765094;63866408050941;0,197;1,530;0,322;0,199;-0,364;0,077;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639546;1000528765099;63866408050952;0,197;1,530;0,322;0,200;-0,364;0,077;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639547;1000528765104;63866408050952;0,197;1,530;0,322;0,200;-0,364;0,077;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639548;1000528765109;63866408050963;0,197;1,530;0,322;0,200;-0,364;0,077;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639549;1000528765114;63866408050963;0,197;1,530;0,322;0,200;-0,364;0,077;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639550;1000528765119;63866408050975;0,197;1,530;0,321;0,201;-0,364;0,077;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639551;1000528765124;63866408050975;0,197;1,530;0,321;0,201;-0,364;0,077;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639552;1000528765129;63866408050975;0,197;1,530;0,321;0,201;-0,364;0,077;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639553;1000528765134;63866408050986;0,197;1,530;0,321;0,201;-0,364;0,077;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639554;1000528765139;63866408050986;0,197;1,530;0,321;0,201;-0,364;0,077;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639555;1000528765144;63866408050997;0,197;1,530;0,321;0,201;-0,364;0,077;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639556;1000528765149;63866408050997;0,197;1,530;0,321;0,201;-0,364;0,077;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639557;1000528765154;63866408051008;0,197;1,530;0,321;0,202;-0,364;0,077;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639558;1000528765159;63866408051008;0,197;1,530;0,321;0,202;-0,364;0,077;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639559;1000528765164;63866408051019;0,197;1,530;0,321;0,202;-0,364;0,076;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639560;1000528765169;63866408051019;0,197;1,530;0,321;0,202;-0,364;0,076;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639561;1000528765174;63866408051019;0,197;1,530;0,321;0,202;-0,364;0,076;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639562;1000528765179;63866408051030;0,197;1,530;0,322;0,202;-0,365;0,077;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639563;1000528765184;63866408051030;0,197;1,530;0,322;0,202;-0,365;0,077;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639564;1000528765189;63866408051041;0,197;1,530;0,322;0,202;-0,365;0,077;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639565;1000528765194;63866408051041;0,197;1,530;0,322;0,202;-0,365;0,077;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639566;1000528765199;63866408051053;0,197;1,530;0,322;0,202;-0,365;0,076;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639567;1000528765204;63866408051053;0,197;1,530;0,322;0,202;-0,365;0,076;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639568;1000528765209;63866408051063;0,196;1,530;0,322;0,202;-0,366;0,076;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639569;1000528765214;63866408051063;0,196;1,530;0,322;0,202;-0,366;0,076;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639570;1000528765219;63866408051075;0,196;1,530;0,322;0,202;-0,366;0,076;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639571;1000528765224;63866408051075;0,196;1,530;0,322;0,202;-0,366;0,076;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639572;1000528765229;63866408051075;0,196;1,530;0,322;0,202;-0,366;0,076;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639573;1000528765234;63866408051086;0,196;1,530;0,322;0,202;-0,367;0,076;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639574;1000528765239;63866408051086;0,196;1,530;0,322;0,202;-0,367;0,076;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639575;1000528765244;63866408051097;0,196;1,530;0,322;0,202;-0,367;0,075;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639576;1000528765249;63866408051097;0,196;1,530;0,322;0,202;-0,367;0,075;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639577;1000528765254;63866408051108;0,196;1,530;0,322;0,202;-0,367;0,075;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639578;1000528765259;63866408051108;0,196;1,530;0,322;0,202;-0,367;0,075;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639579;1000528765264;63866408051119;0,196;1,530;0,322;0,202;-0,368;0,075;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639580;1000528765269;63866408051119;0,196;1,530;0,322;0,202;-0,368;0,075;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639581;1000528765274;63866408051130;0,196;1,530;0,322;0,202;-0,368;0,074;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639582;1000528765279;63866408051130;0,196;1,530;0,322;0,202;-0,368;0,074;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639583;1000528765284;63866408051130;0,196;1,530;0,322;0,202;-0,368;0,074;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639584;1000528765289;63866408051141;0,196;1,530;0,322;0,202;-0,368;0,074;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639585;1000528765294;63866408051141;0,196;1,530;0,322;0,202;-0,368;0,074;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639586;1000528765299;63866408051152;0,196;1,530;0,322;0,202;-0,368;0,074;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639587;1000528765304;63866408051153;0,196;1,530;0,322;0,202;-0,368;0,074;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639588;1000528765309;63866408051163;0,196;1,530;0,322;0,202;-0,367;0,073;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
639589;1000528765314;63866408051163;0,196;1,530;0,322;0,202;-0,367;0,073;INVALID;;;;;;;;INVALID;;;;;;;;;;;INVALID;;;;;;;;;;;;;;;;;;;;
