Frame;TimeStamp;LogTime;HeadPositionX;HeadPositionY;HeadPositionZ;HeadDirectionX;HeadDirectionY;HeadDirectionZ;GazeStatus;CombinedGazeForwardX;CombinedGazeForwardY;CombinedGazeForwardZ;CombinedGazePositionX;CombinedGazePositionY;CombinedGazePositionZ;InterPupillaryDistanceInMM;LeftEyeStatus;LeftGazeDirectionX;LeftGazeDirectionY;LeftGazeDirectionZ;LeftEyePositionX;LeftEyePositionY;LeftEyePositionZ;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;LeftEyeOpenness;RightEyeStatus;RightGazeDirectionX;RightGazeDirectionY;RightGazeDirectionZ;RightEyePositionX;RightEyePositionY;RightEyePositionZ;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;RightEyeOpenness;FocusDistance;FocusStability;Condition;Scene;Task;GazedObject;ClickedObject;QuizAnswer;ChatBot
680493;1000528969908;63866408255764;0,033;1,586;0,432;0,163;-0,510;0,004;VALID;-0,159;0,303;0,940;0,000;0,000;0,000;62,450;VALID;-0,153;0,303;0,941;-0,030;0,000;0,000;0,377;4,786;12,701;0,984;VALID;-0,168;0,302;0,938;0,030;0,000;0,000;0,358;4,650;12,994;0,908;2;0;0;;1;Nothing tracked;;;0;
680494;1000528969913;63866408255764;0,033;1,586;0,432;0,163;-0,510;0,004;VALID;-0,157;0,295;0,943;0,000;0,000;0,000;62,450;VALID;-0,152;0,295;0,943;-0,030;0,000;0,000;0,377;4,791;12,701;0,986;VALID;-0,164;0,295;0,941;0,030;0,000;0,000;0,358;4,651;12,994;0,908;2;0;0;;1;Nothing tracked;;;0;
680495;1000528969918;63866408255775;0,034;1,588;0,432;0,157;-0,510;0,002;VALID;-0,155;0,290;0,944;0,000;0,000;0,000;62,450;VALID;-0,150;0,290;0,945;-0,030;0,000;0,000;0,378;4,796;12,701;0,987;VALID;-0,162;0,289;0,943;0,030;0,000;0,000;0,361;4,687;12,994;0,909;2;0;0;;1;Nothing tracked;;;0;
680496;1000528969923;63866408255775;0,034;1,588;0,432;0,157;-0,510;0,002;VALID;-0,153;0,284;0,946;0,000;0,000;0,000;62,450;VALID;-0,149;0,284;0,947;-0,030;0,000;0,000;0,378;4,801;12,701;0,988;VALID;-0,159;0,284;0,946;0,030;0,000;0,000;0,362;4,709;12,994;0,910;2;0;0;;1;Nothing tracked;;;0;
680497;1000528969928;63866408255775;0,034;1,588;0,432;0,157;-0,510;0,002;VALID;-0,152;0,276;0,949;0,000;0,000;0,000;62,450;VALID;-0,148;0,276;0,950;-0,030;0,000;0,000;0,379;4,811;12,701;0,989;VALID;-0,157;0,276;0,948;0,030;0,000;0,000;0,362;4,707;12,994;0,911;2;0;0;;1;Nothing tracked;;;0;
680498;1000528969933;63866408255786;0,035;1,590;0,431;0,150;-0,510;0,000;VALID;-0,151;0,273;0,950;0,000;0,000;0,000;62,450;VALID;-0,147;0,273;0,951;-0,030;0,000;0,000;0,379;4,820;12,701;0,990;VALID;-0,156;0,272;0,950;0,030;0,000;0,000;0,362;4,708;12,994;0,920;2;0;0;;1;Nothing tracked;;;0;
680499;1000528969938;63866408255786;0,035;1,590;0,431;0,150;-0,510;0,000;VALID;-0,147;0,285;0,947;0,000;0,000;0,000;62,450;VALID;-0,143;0,285;0,948;-0,030;0,000;0,000;0,381;4,843;12,701;0,991;VALID;-0,151;0,284;0,947;0,030;0,000;0,000;0,365;4,738;12,994;0,928;2;0;0;;1;Nothing tracked;;;0;
680500;1000528969943;63866408255797;0,036;1,592;0,430;0,144;-0,510;-0,002;VALID;-0,143;0,293;0,945;0,000;0,000;0,000;62,450;VALID;-0,140;0,293;0,946;-0,030;0,000;0,000;0,381;4,842;12,701;0,992;VALID;-0,147;0,293;0,945;0,030;0,000;0,000;0,365;4,743;12,994;0,934;2;0;0;;1;Nothing tracked;;;0;
680501;1000528969948;63866408255797;0,036;1,592;0,430;0,144;-0,510;-0,002;VALID;-0,141;0,298;0,944;0,000;0,000;0,000;62,450;VALID;-0,138;0,298;0,945;-0,030;0,000;0,000;0,380;4,833;12,701;0,992;VALID;-0,144;0,298;0,944;0,030;0,000;0,000;0,366;4,756;12,994;0,939;2;0;0;;1;Nothing tracked;;;0;
680502;1000528969953;63866408255808;0,037;1,594;0,429;0,137;-0,510;-0,004;VALID;-0,138;0,300;0,944;0,000;0,000;0,000;62,450;VALID;-0,135;0,300;0,944;-0,030;0,000;0,000;0,379;4,813;12,701;0,993;VALID;-0,142;0,300;0,943;0,030;0,000;0,000;0,367;4,768;12,994;0,943;2;0;0;;1;Nothing tracked;;;0;
680503;1000528969958;63866408255808;0,037;1,594;0,429;0,137;-0,510;-0,004;VALID;-0,136;0,302;0,944;0,000;0,000;0,000;62,450;VALID;-0,131;0,302;0,944;-0,030;0,000;0,000;0,378;4,796;12,701;0,993;VALID;-0,140;0,302;0,943;0,030;0,000;0,000;0,369;4,801;12,994;0,946;2;0;0;;1;Nothing tracked;;;0;
680504;1000528969963;63866408255819;0,038;1,596;0,428;0,130;-0,510;-0,006;VALID;-0,133;0,305;0,943;0,000;0,000;0,000;62,450;VALID;-0,128;0,305;0,944;-0,030;0,000;0,000;0,377;4,785;12,701;0,994;VALID;-0,139;0,305;0,942;0,030;0,000;0,000;0,372;4,838;12,994;0,948;2;0;0;;1;Nothing tracked;;;0;
680505;1000528969968;63866408255819;0,038;1,596;0,428;0,130;-0,510;-0,006;VALID;-0,131;0,307;0,942;0,000;0,000;0,000;62,450;VALID;-0,125;0,308;0,943;-0,030;0,000;0,000;0,376;4,776;12,701;0,994;VALID;-0,138;0,307;0,942;0,030;0,000;0,000;0,374;4,858;12,994;0,949;2;0;0;;1;Nothing tracked;;;0;
680506;1000528969973;63866408255819;0,038;1,596;0,428;0,130;-0,510;-0,006;VALID;-0,128;0,309;0,942;0,000;0,000;0,000;62,450;VALID;-0,121;0,309;0,943;-0,030;0,000;0,000;0,377;4,783;12,701;0,994;VALID;-0,135;0,309;0,942;0,030;0,000;0,000;0,375;4,867;12,994;0,950;2;0;0;;1;Nothing tracked;;;0;
680507;1000528969978;63866408255830;0,039;1,598;0,428;0,122;-0,510;-0,008;VALID;-0,124;0,311;0,942;0,000;0,000;0,000;62,450;VALID;-0,117;0,311;0,943;-0,030;0,000;0,000;0,378;4,803;12,701;0,995;VALID;-0,132;0,311;0,941;0,030;0,000;0,000;0,377;4,893;12,994;0,951;2;0;0;;1;Nothing tracked;;;0;
680508;1000528969983;63866408255830;0,039;1,598;0,428;0,122;-0,510;-0,008;VALID;-0,121;0,316;0,941;0,000;0,000;0,000;62,450;VALID;-0,114;0,316;0,942;-0,030;0,000;0,000;0,379;4,813;12,701;0,995;VALID;-0,129;0,316;0,940;0,030;0,000;0,000;0,375;4,869;12,994;0,952;2;0;0;;1;Nothing tracked;;;0;
680509;1000528969988;63866408255841;0,040;1,600;0,427;0,115;-0,509;-0,011;VALID;-0,117;0,322;0,939;0,000;0,000;0,000;62,450;VALID;-0,110;0,322;0,940;-0,030;0,000;0,000;0,379;4,813;12,701;0,995;VALID;-0,126;0,322;0,938;0,030;0,000;0,000;0,375;4,867;12,994;0,952;2;0;0;;1;Nothing tracked;;;0;
680510;1000528969993;63866408255841;0,040;1,600;0,427;0,115;-0,509;-0,011;VALID;-0,113;0,329;0,937;0,000;0,000;0,000;62,450;VALID;-0,106;0,330;0,938;-0,030;0,000;0,000;0,379;4,813;12,701;0,996;VALID;-0,122;0,329;0,936;0,030;0,000;0,000;0,375;4,866;12,994;0,951;2;0;0;;1;Nothing tracked;;;0;
680511;1000528969998;63866408255853;0,041;1,602;0,426;0,107;-0,508;-0,013;VALID;-0,109;0,338;0,935;0,000;0,000;0,000;62,450;VALID;-0,101;0,338;0,936;-0,030;0,000;0,000;0,379;4,811;12,701;0,996;VALID;-0,122;0,337;0,934;0,030;0,000;0,000;0,376;4,885;12,994;0,950;2;0;0;;1;Nothing tracked;;;0;
680512;1000528970003;63866408255853;0,041;1,602;0,426;0,107;-0,508;-0,013;VALID;-0,107;0,343;0,933;0,000;0,000;0,000;62,450;VALID;-0,099;0,343;0,934;-0,030;0,000;0,000;0,378;4,806;12,701;0,996;VALID;-0,119;0,342;0,932;0,030;0,000;0,000;0,377;4,897;12,994;0,949;2;0;0;;1;Nothing tracked;;;0;
680513;1000528970008;63866408255864;0,042;1,604;0,425;0,100;-0,508;-0,014;VALID;-0,105;0,350;0,931;0,000;0,000;0,000;62,450;VALID;-0,098;0,350;0,932;-0,030;0,000;0,000;0,378;4,805;12,701;0,996;VALID;-0,116;0,349;0,930;0,030;0,000;0,000;0,378;4,908;12,994;0,947;2;0;0;;1;Nothing tracked;;;0;
680514;1000528970013;63866408255864;0,042;1,604;0,425;0,100;-0,508;-0,014;VALID;-0,103;0,355;0,929;0,000;0,000;0,000;62,450;VALID;-0,096;0,356;0,930;-0,030;0,000;0,000;0,378;4,805;12,701;0,996;VALID;-0,112;0,355;0,928;0,030;0,000;0,000;0,378;4,913;12,994;0,945;2;0;0;;1;Nothing tracked;;;0;
680515;1000528970018;63866408255875;0,043;1,606;0,424;0,094;-0,507;-0,016;VALID;-0,101;0,359;0,928;0,000;0,000;0,000;62,450;VALID;-0,094;0,359;0,928;-0,030;0,000;0,000;0,378;4,806;12,701;0,996;VALID;-0,110;0,359;0,927;0,030;0,000;0,000;0,378;4,915;12,994;0,944;2;0;0;;1;Nothing tracked;;;0;
680516;1000528970023;63866408255875;0,043;1,606;0,424;0,094;-0,507;-0,016;VALID;-0,099;0,363;0,927;0,000;0,000;0,000;62,450;VALID;-0,093;0,363;0,927;-0,030;0,000;0,000;0,378;4,807;12,701;0,997;VALID;-0,107;0,362;0,926;0,030;0,000;0,000;0,374;4,862;12,994;0,943;2;0;0;;1;Nothing tracked;;;0;
680517;1000528970028;63866408255875;0,043;1,606;0,424;0,094;-0,507;-0,016;VALID;-0,097;0,366;0,926;0,000;0,000;0,000;62,450;VALID;-0,091;0,366;0,926;-0,030;0,000;0,000;0,379;4,808;12,701;0,997;VALID;-0,104;0,365;0,925;0,030;0,000;0,000;0,373;4,842;12,994;0,942;2;0;0;;1;Nothing tracked;;;0;
680518;1000528970033;63866408255886;0,044;1,608;0,423;0,087;-0,507;-0,018;VALID;-0,092;0,369;0,925;0,000;0,000;0,000;62,450;VALID;-0,087;0,369;0,925;-0,030;0,000;0,000;0,379;4,808;12,701;0,997;VALID;-0,097;0,369;0,925;0,030;0,000;0,000;0,371;4,817;12,994;0,942;2;0;0;;1;Nothing tracked;;;0;
680519;1000528970038;63866408255886;0,044;1,608;0,423;0,087;-0,507;-0,018;VALID;-0,090;0,370;0,925;0,000;0,000;0,000;62,450;VALID;-0,086;0,370;0,925;-0,030;0,000;0,000;0,379;4,811;12,701;0,997;VALID;-0,095;0,370;0,924;0,030;0,000;0,000;0,371;4,822;12,994;0,943;2;0;0;;1;Nothing tracked;;;0;
680520;1000528970043;63866408255897;0,046;1,610;0,422;0,081;-0,506;-0,020;VALID;-0,089;0,370;0,925;0,000;0,000;0,000;62,450;VALID;-0,085;0,370;0,925;-0,030;0,000;0,000;0,379;4,815;12,701;0,997;VALID;-0,094;0,370;0,924;0,030;0,000;0,000;0,371;4,827;12,994;0,943;2;0;0;;1;Nothing tracked;;;0;
680521;1000528970048;63866408255897;0,046;1,610;0,422;0,081;-0,506;-0,020;VALID;-0,088;0,369;0,925;0,000;0,000;0,000;62,450;VALID;-0,083;0,369;0,926;-0,030;0,000;0,000;0,379;4,818;12,701;0,997;VALID;-0,093;0,369;0,925;0,030;0,000;0,000;0,372;4,832;12,994;0,943;2;0;0;;1;Nothing tracked;;;0;
680522;1000528970053;63866408255908;0,047;1,612;0,421;0,074;-0,505;-0,022;VALID;-0,087;0,367;0,926;0,000;0,000;0,000;62,450;VALID;-0,082;0,367;0,926;-0,030;0,000;0,000;0,380;4,824;12,701;0,997;VALID;-0,093;0,367;0,926;0,030;0,000;0,000;0,372;4,838;12,994;0,943;2;0;0;;1;Nothing tracked;;;0;
680523;1000528970058;63866408255908;0,047;1,612;0,421;0,074;-0,505;-0,022;VALID;-0,086;0,365;0,927;0,000;0,000;0,000;62,450;VALID;-0,081;0,366;0,927;-0,030;0,000;0,000;0,380;4,825;12,701;0,998;VALID;-0,092;0,365;0,926;0,030;0,000;0,000;0,373;4,841;12,994;0,945;2;0;0;;1;Nothing tracked;;;0;
680524;1000528970063;63866408255919;0,048;1,614;0,420;0,068;-0,504;-0,024;VALID;-0,086;0,363;0,928;0,000;0,000;0,000;62,450;VALID;-0,081;0,364;0,928;-0,030;0,000;0,000;0,380;4,826;12,701;0,998;VALID;-0,091;0,363;0,927;0,030;0,000;0,000;0,373;4,847;12,994;0,947;2;0;0;;1;Nothing tracked;;;0;
680525;1000528970068;63866408255919;0,048;1,614;0,420;0,068;-0,504;-0,024;VALID;-0,086;0,361;0,929;0,000;0,000;0,000;62,450;VALID;-0,081;0,361;0,929;-0,030;0,000;0,000;0,380;4,828;12,701;0,998;VALID;-0,090;0,361;0,928;0,030;0,000;0,000;0,373;4,846;12,994;0,950;2;0;0;;1;Nothing tracked;;;0;
680526;1000528970073;63866408255919;0,048;1,614;0,420;0,068;-0,504;-0,024;VALID;-0,084;0,360;0,929;0,000;0,000;0,000;62,450;VALID;-0,080;0,360;0,930;-0,030;0,000;0,000;0,381;4,834;12,701;0,998;VALID;-0,089;0,359;0,929;0,030;0,000;0,000;0,373;4,844;12,994;0,954;2;0;0;;1;Nothing tracked;;;0;
680527;1000528970078;63866408255930;0,050;1,615;0,419;0,061;-0,503;-0,026;VALID;-0,083;0,359;0,930;0,000;0,000;0,000;62,450;VALID;-0,079;0,359;0,930;-0,030;0,000;0,000;0,381;4,838;12,701;0,998;VALID;-0,087;0,358;0,930;0,030;0,000;0,000;0,372;4,835;12,994;0,956;2;0;0;;1;Nothing tracked;;;0;
680528;1000528970083;63866408255930;0,050;1,615;0,419;0,061;-0,503;-0,026;VALID;-0,081;0,357;0,931;0,000;0,000;0,000;62,450;VALID;-0,078;0,357;0,931;-0,030;0,000;0,000;0,382;4,848;12,701;0,998;VALID;-0,085;0,357;0,930;0,030;0,000;0,000;0,372;4,828;12,994;0,960;2;0;0;;1;Nothing tracked;;;0;
680529;1000528970088;63866408255941;0,051;1,617;0,418;0,055;-0,503;-0,027;VALID;-0,081;0,354;0,932;0,000;0,000;0,000;62,450;VALID;-0,077;0,354;0,932;-0,030;0,000;0,000;0,382;4,848;12,701;0,998;VALID;-0,084;0,354;0,932;0,030;0,000;0,000;0,373;4,843;12,994;0,963;2;0;0;;1;Nothing tracked;;;0;
680530;1000528970093;63866408255941;0,051;1,617;0,418;0,055;-0,503;-0,027;VALID;-0,081;0,349;0,934;0,000;0,000;0,000;62,450;VALID;-0,077;0,349;0,934;-0,030;0,000;0,000;0,382;4,850;12,701;0,998;VALID;-0,084;0,349;0,933;0,030;0,000;0,000;0,373;4,851;12,994;0,966;2;0;0;;1;Nothing tracked;;;0;
680531;1000528970098;63866408255952;0,052;1,619;0,417;0,049;-0,502;-0,030;VALID;-0,081;0,342;0,936;0,000;0,000;0,000;62,450;VALID;-0,077;0,343;0,936;-0,030;0,000;0,000;0,382;4,852;12,701;0,998;VALID;-0,084;0,342;0,936;0,030;0,000;0,000;0,374;4,858;12,994;0,968;2;0;0;;1;Nothing tracked;;;0;
680532;1000528970103;63866408255952;0,052;1,619;0,417;0,049;-0,502;-0,030;VALID;-0,082;0,340;0,937;0,000;0,000;0,000;62,450;VALID;-0,079;0,340;0,937;-0,030;0,000;0,000;0,382;4,851;12,701;0,998;VALID;-0,084;0,340;0,937;0,030;0,000;0,000;0,375;4,868;12,994;0,969;2;0;0;;1;Nothing tracked;;;0;
680533;1000528970108;63866408255963;0,054;1,621;0,416;0,043;-0,501;-0,032;VALID;-0,085;0,343;0,936;0,000;0,000;0,000;62,450;VALID;-0,081;0,343;0,936;-0,030;0,000;0,000;0,386;4,902;12,701;0,998;VALID;-0,088;0,343;0,935;0,030;0,000;0,000;0,380;4,941;12,994;0,969;2;0;0;;1;Nothing tracked;;;0;
680534;1000528970113;63866408255963;0,054;1,621;0,416;0,043;-0,501;-0,032;VALID;-0,086;0,345;0,935;0,000;0,000;0,000;62,450;VALID;-0,083;0,345;0,935;-0,030;0,000;0,000;0,387;4,915;12,701;0,998;VALID;-0,090;0,345;0,934;0,030;0,000;0,000;0,380;4,943;12,994;0,969;2;0;0;;1;Nothing tracked;;;0;
680535;1000528970118;63866408255975;0,056;1,622;0,414;0,037;-0,500;-0,034;VALID;-0,087;0,346;0,934;0,000;0,000;0,000;62,450;VALID;-0,083;0,346;0,934;-0,030;0,000;0,000;0,387;4,914;12,701;0,998;VALID;-0,090;0,346;0,934;0,030;0,000;0,000;0,373;4,851;12,994;0,968;2;0;0;;1;Nothing tracked;;;0;
680536;1000528970123;63866408255975;0,056;1,622;0,414;0,037;-0,500;-0,034;VALID;-0,087;0,348;0,934;0,000;0,000;0,000;62,450;VALID;-0,084;0,348;0,934;-0,030;0,000;0,000;0,386;4,898;12,701;0,998;VALID;-0,091;0,347;0,933;0,030;0,000;0,000;0,374;4,854;12,994;0,968;2;0;0;;1;Nothing tracked;;;0;
680537;1000528970128;63866408255975;0,056;1,622;0,414;0,037;-0,500;-0,034;VALID;-0,088;0,348;0,933;0,000;0,000;0,000;62,450;VALID;-0,085;0,348;0,934;-0,030;0,000;0,000;0,384;4,875;12,701;0,999;VALID;-0,091;0,348;0,933;0,030;0,000;0,000;0,375;4,868;12,994;0,967;2;0;0;;1;Nothing tracked;;;0;
680538;1000528970133;63866408255985;0,057;1,624;0,413;0,031;-0,499;-0,037;VALID;-0,089;0,349;0,933;0,000;0,000;0,000;62,450;VALID;-0,087;0,349;0,933;-0,030;0,000;0,000;0,383;4,858;12,701;0,999;VALID;-0,092;0,349;0,933;0,030;0,000;0,000;0,376;4,888;12,994;0,967;2;0;0;;1;Nothing tracked;;;0;
680539;1000528970138;63866408255985;0,057;1,624;0,413;0,031;-0,499;-0,037;VALID;-0,091;0,351;0,932;0,000;0,000;0,000;62,450;VALID;-0,090;0,351;0,932;-0,030;0,000;0,000;0,382;4,856;12,701;0,999;VALID;-0,093;0,351;0,932;0,030;0,000;0,000;0,376;4,887;12,994;0,966;2;0;0;;1;Nothing tracked;;;0;
680540;1000528970143;63866408255997;0,059;1,626;0,412;0,024;-0,498;-0,039;VALID;-0,093;0,353;0,931;0,000;0,000;0,000;62,450;VALID;-0,092;0,354;0,931;-0,030;0,000;0,000;0,382;4,856;12,701;0,999;VALID;-0,094;0,353;0,931;0,030;0,000;0,000;0,375;4,879;12,994;0,966;2;0;0;;1;Nothing tracked;;;0;
680541;1000528970148;63866408255997;0,059;1,626;0,412;0,024;-0,498;-0,039;VALID;-0,095;0,357;0,929;0,000;0,000;0,000;62,450;VALID;-0,095;0,357;0,929;-0,030;0,000;0,000;0,383;4,864;12,701;0,999;VALID;-0,096;0,357;0,929;0,030;0,000;0,000;0,375;4,870;12,994;0,965;2;0;0;;1;Nothing tracked;;;0;
680542;1000528970153;63866408256008;0,060;1,628;0,411;0,017;-0,497;-0,041;VALID;-0,097;0,363;0,927;0,000;0,000;0,000;62,450;VALID;-0,097;0,363;0,927;-0,030;0,000;0,000;0,383;4,859;12,701;0,999;VALID;-0,097;0,363;0,927;0,030;0,000;0,000;0,375;4,870;12,994;0,964;2;0;0;;1;Nothing tracked;;;0;
680543;1000528970158;63866408256008;0,060;1,628;0,411;0,017;-0,497;-0,041;VALID;-0,097;0,372;0,923;0,000;0,000;0,000;62,450;VALID;-0,097;0,372;0,923;-0,030;0,000;0,000;0,383;4,867;12,701;0,999;VALID;-0,097;0,372;0,923;0,030;0,000;0,000;0,375;4,870;12,994;0,962;2;0;0;;1;Nothing tracked;;;0;
680544;1000528970163;63866408256019;0,062;1,630;0,410;0,010;-0,496;-0,044;VALID;-0,096;0,380;0,920;0,000;0,000;0,000;62,450;VALID;-0,097;0,380;0,920;-0,030;0,000;0,000;0,384;4,876;12,701;0,999;VALID;-0,096;0,380;0,920;0,030;0,000;0,000;0,375;4,876;12,994;0,960;2;0;0;;1;Nothing tracked;;;0;
680545;1000528970168;63866408256019;0,062;1,630;0,410;0,010;-0,496;-0,044;VALID;-0,097;0,387;0,917;0,000;0,000;0,000;62,450;VALID;-0,097;0,387;0,917;-0,030;0,000;0,000;0,384;4,876;12,701;0,999;VALID;-0,097;0,387;0,917;0,030;0,000;0,000;0,375;4,879;12,994;0,959;2;0;0;;1;Nothing tracked;;;0;
680546;1000528970173;63866408256019;0,062;1,630;0,410;0,010;-0,496;-0,044;VALID;-0,097;0,392;0,915;0,000;0,000;0,000;62,450;VALID;-0,097;0,392;0,915;-0,030;0,000;0,000;0,384;4,880;12,701;0,999;VALID;-0,097;0,392;0,915;0,030;0,000;0,000;0,375;4,879;12,994;0,957;2;0;0;;1;Nothing tracked;;;0;
680547;1000528970178;63866408256030;0,064;1,632;0,408;0,003;-0,495;-0,046;VALID;-0,097;0,397;0,913;0,000;0,000;0,000;62,450;VALID;-0,097;0,397;0,913;-0,030;0,000;0,000;0,385;4,885;12,701;0,999;VALID;-0,097;0,397;0,913;0,030;0,000;0,000;0,375;4,879;12,994;0,956;2;0;0;;1;Nothing tracked;;;0;
680548;1000528970183;63866408256030;0,064;1,632;0,408;0,003;-0,495;-0,046;VALID;-0,096;0,398;0,912;0,000;0,000;0,000;62,450;VALID;-0,096;0,398;0,912;-0,030;0,000;0,000;0,385;4,885;12,701;0,999;VALID;-0,096;0,398;0,912;0,030;0,000;0,000;0,375;4,879;12,994;0,956;2;0;0;;1;Nothing tracked;;;0;
680549;1000528970188;63866408256041;0,065;1,633;0,407;-0,004;-0,495;-0,049;VALID;-0,096;0,396;0,913;0,000;0,000;0,000;62,450;VALID;-0,096;0,396;0,913;-0,030;0,000;0,000;0,385;4,885;12,701;0,999;VALID;-0,096;0,396;0,913;0,030;0,000;0,000;0,376;4,880;12,994;0,956;2;0;0;;1;Nothing tracked;;;0;
680550;1000528970193;63866408256041;0,065;1,633;0,407;-0,004;-0,495;-0,049;VALID;-0,095;0,395;0,914;0,000;0,000;0,000;62,450;VALID;-0,095;0,395;0,914;-0,030;0,000;0,000;0,385;4,885;12,701;0,999;VALID;-0,096;0,395;0,914;0,030;0,000;0,000;0,375;4,876;12,994;0,956;2;0;0;;1;Nothing tracked;;;0;
680551;1000528970198;63866408256052;0,067;1,635;0,406;-0,010;-0,494;-0,052;VALID;-0,095;0,394;0,914;0,000;0,000;0,000;62,450;VALID;-0,095;0,394;0,914;-0,030;0,000;0,000;0,385;4,885;12,701;0,999;VALID;-0,095;0,394;0,914;0,030;0,000;0,000;0,375;4,875;12,994;0,956;2;0;0;;1;Nothing tracked;;;0;
680552;1000528970203;63866408256052;0,067;1,635;0,406;-0,010;-0,494;-0,052;VALID;-0,095;0,392;0,915;0,000;0,000;0,000;62,450;VALID;-0,095;0,392;0,915;-0,030;0,000;0,000;0,385;4,885;12,701;0,999;VALID;-0,095;0,392;0,915;0,030;0,000;0,000;0,375;4,874;12,994;0,957;2;0;0;;1;Nothing tracked;;;0;
680553;1000528970208;63866408256063;0,069;1,637;0,404;-0,016;-0,493;-0,054;VALID;-0,095;0,391;0,915;0,000;0,000;0,000;62,450;VALID;-0,095;0,391;0,915;-0,030;0,000;0,000;0,385;4,885;12,701;0,999;VALID;-0,095;0,391;0,915;0,030;0,000;0,000;0,375;4,874;12,994;0,959;2;0;0;;1;Nothing tracked;;;0;
680554;1000528970213;63866408256063;0,069;1,637;0,404;-0,016;-0,493;-0,054;VALID;-0,095;0,389;0,916;0,000;0,000;0,000;62,450;VALID;-0,095;0,389;0,916;-0,030;0,000;0,000;0,385;4,887;12,701;0,999;VALID;-0,095;0,389;0,916;0,030;0,000;0,000;0,375;4,874;12,994;0,960;2;0;0;;1;Nothing tracked;;;0;
680555;1000528970218;63866408256074;0,070;1,639;0,403;-0,022;-0,492;-0,056;VALID;-0,095;0,387;0,917;0,000;0,000;0,000;62,450;VALID;-0,094;0,387;0,917;-0,030;0,000;0,000;0,385;4,891;12,701;0,999;VALID;-0,095;0,387;0,917;0,030;0,000;0,000;0,375;4,873;12,994;0,962;2;0;0;;1;Nothing tracked;;;0;
680556;1000528970223;63866408256074;0,070;1,639;0,403;-0,022;-0,492;-0,056;VALID;-0,094;0,386;0,918;0,000;0,000;0,000;62,450;VALID;-0,094;0,386;0,918;-0,030;0,000;0,000;0,384;4,877;12,701;0,999;VALID;-0,095;0,386;0,918;0,030;0,000;0,000;0,375;4,869;12,994;0,965;2;0;0;;1;Nothing tracked;;;0;
680557;1000528970228;63866408256074;0,070;1,639;0,403;-0,022;-0,492;-0,056;VALID;-0,094;0,385;0,918;0,000;0,000;0,000;62,450;VALID;-0,094;0,385;0,918;-0,030;0,000;0,000;0,384;4,877;12,701;0,999;VALID;-0,094;0,385;0,918;0,030;0,000;0,000;0,374;4,861;12,994;0,967;2;0;0;;1;Nothing tracked;;;0;
680558;1000528970233;63866408256085;0,072;1,640;0,401;-0,028;-0,491;-0,058;VALID;-0,094;0,384;0,919;0,000;0,000;0,000;62,450;VALID;-0,094;0,384;0,919;-0,030;0,000;0,000;0,384;4,877;12,701;0,999;VALID;-0,094;0,384;0,919;0,030;0,000;0,000;0,374;4,855;12,994;0,969;2;0;0;;1;Nothing tracked;;;0;
680559;1000528970238;63866408256085;0,072;1,640;0,401;-0,028;-0,491;-0,058;VALID;-0,094;0,380;0,920;0,000;0,000;0,000;62,450;VALID;-0,094;0,380;0,920;-0,030;0,000;0,000;0,384;4,878;12,701;0,999;VALID;-0,094;0,380;0,920;0,030;0,000;0,000;0,373;4,847;12,994;0,971;2;0;0;;1;Nothing tracked;;;0;
680560;1000528970243;63866408256096;0,074;1,642;0,400;-0,034;-0,490;-0,060;VALID;-0,093;0,376;0,922;0,000;0,000;0,000;62,450;VALID;-0,093;0,376;0,922;-0,030;0,000;0,000;0,384;4,879;12,701;0,999;VALID;-0,093;0,376;0,922;0,030;0,000;0,000;0,373;4,843;12,994;0,974;2;0;0;;1;Nothing tracked;;;0;
680561;1000528970248;63866408256096;0,074;1,642;0,400;-0,034;-0,490;-0,060;VALID;-0,093;0,370;0,924;0,000;0,000;0,000;62,450;VALID;-0,093;0,370;0,924;-0,030;0,000;0,000;0,384;4,882;12,701;0,999;VALID;-0,092;0,370;0,924;0,030;0,000;0,000;0,373;4,844;12,994;0,977;2;0;0;;1;Nothing tracked;;;0;
680562;1000528970253;63866408256107;0,076;1,643;0,399;-0,039;-0,490;-0,062;VALID;-0,092;0,363;0,927;0,000;0,000;0,000;62,450;VALID;-0,092;0,363;0,927;-0,030;0,000;0,000;0,384;4,882;12,701;0,999;VALID;-0,092;0,363;0,927;0,030;0,000;0,000;0,373;4,841;12,994;0,979;2;0;0;;1;Nothing tracked;;;0;
680563;1000528970258;63866408256107;0,076;1,643;0,399;-0,039;-0,490;-0,062;VALID;-0,092;0,356;0,930;0,000;0,000;0,000;62,450;VALID;-0,092;0,356;0,930;-0,030;0,000;0,000;0,384;4,883;12,701;0,999;VALID;-0,092;0,356;0,930;0,030;0,000;0,000;0,373;4,841;12,994;0,981;2;0;0;;1;Nothing tracked;;;0;
680564;1000528970263;63866408256119;0,077;1,645;0,397;-0,045;-0,489;-0,063;VALID;-0,092;0,349;0,933;0,000;0,000;0,000;62,450;VALID;-0,092;0,349;0,933;-0,030;0,000;0,000;0,384;4,883;12,701;0,999;VALID;-0,091;0,349;0,933;0,030;0,000;0,000;0,373;4,841;12,994;0,983;2;0;0;;1;Nothing tracked;;;0;
